source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts
29489	KMT5A	DecreaseAmount	8882	PFN2	11203043880149629	2	"{""reach"": 2}"
9801	RAC1	IncreaseAmount	8005	NRP2	25675651673906971	1	"{""reach"": 1}"
4170	GATA1	DecreaseAmount	8005	NRP2	9106003351444151	4	"{""biopax"": 4}"
4170	GATA1	IncreaseAmount	7972	NR2C2	-25615059418668905	2	"{""reach"": 2}"
7673	NCOR2	IncreaseAmount	7961	NR0B2	33324613057569563	1	"{""reach"": 1}"
5187	PRMT1	IncreaseAmount	7961	NR0B2	33245216458250219	1	"{""medscan"": 1}"
25282	NIBAN2	IncreaseAmount	7961	NR0B2	4485459401743656	4	"{""reach"": 4}"
11283	SRC	IncreaseAmount	7961	NR0B2	34173319368642482	1	"{""reach"": 1}"
8780	PDE4A	IncreaseAmount	7515	MUC5AC	-3865983564722529	1	"{""bel"": 1}"
6158	ITGB4	IncreaseAmount	7515	MUC5AC	-19466789045784535	1	"{""reach"": 1}"
6158	ITGB4	DecreaseAmount	7515	MUC5AC	-20172247398584855	2	"{""reach"": 2}"
3309	ELANE	IncreaseAmount	7515	MUC5AC	34733830186199813	1	"{""bel"": 1}"
3309	ELANE	DecreaseAmount	7515	MUC5AC	-19819455110408872	2	"{""medscan"": 1, ""reach"": 1}"
3309	ELANE	IncreaseAmount	7515	MUC5AC	-8082508055021285	60	"{""medscan"": 16, ""bel"": 9, ""reach"": 31, ""sparser"": 4}"
3098	TOR1A	DecreaseAmount	7515	MUC5AC	-19815101646068825	1	"{""reach"": 1}"
2095	CLU	IncreaseAmount	7515	MUC5AC	26672515426166847	1	"{""reach"": 1}"
16059	PAK4	DecreaseAmount	7515	MUC5AC	-2643763877398447	1	"{""reach"": 1}"
