source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts	reason_added	source_observed	target_observed
5109	HOXA9	DecreaseAmount	12017	TPR	20952548061876062	2	"{""bel"": 2}"	confounder	False	True
2345	CREB1	DecreaseAmount	7010	MEN1	20062894102454520	1	"{""reach"": 1}"	confounder	False	True
2345	CREB1	DecreaseAmount	12017	TPR	-31791068621059492	2	"{""biopax"": 2}"	confounder	False	True
2345	CREB1	DecreaseAmount	10781	TRA2B	-29604979629209194	1	"{""biopax"": 1}"	confounder	False	True
11749	TFDP1	DecreaseAmount	11208	SP3	-31345984696674931	3	"{""biopax"": 3}"	confounder	False	True
11749	TFDP1	DecreaseAmount	12017	TPR	-24459816074268102	1	"{""biopax"": 1}"	confounder	False	True
11749	TFDP1	DecreaseAmount	10781	TRA2B	25164145742720533	3	"{""biopax"": 3}"	confounder	False	True
11205	SP1	DecreaseAmount	7010	MEN1	-3131341476560933	1	"{""medscan"": 1}"	confounder	False	True
11205	SP1	DecreaseAmount	12017	TPR	24617638184157963	2	"{""biopax"": 2}"	confounder	False	True
11205	SP1	DecreaseAmount	4010	FUS	23319999067579812	2	"{""biopax"": 2}"	confounder	False	True
11205	SP1	DecreaseAmount	2750	DHX9	31357766197025311	1	"{""biopax"": 1}"	confounder	False	True
11205	SP1	DecreaseAmount	16850	CTR9	6774488265140692	4	"{""biopax"": 4}"	confounder	False	True
11205	SP1	IncreaseAmount	11208	SP3	-18285495994168002	1	"{""reach"": 1}"	confounder	False	True
11205	SP1	DecreaseAmount	11208	SP3	9804565850720471	11	"{""reach"": 6, ""biopax"": 2, ""medscan"": 3}"	confounder	False	True
11205	SP1	IncreaseAmount	11208	SP3	-25960052909262677	11	"{""reach"": 8, ""trrust"": 1, ""medscan"": 2}"	confounder	False	True
11205	SP1	DecreaseAmount	8727	PCM1	-4137952137061296	1	"{""biopax"": 1}"	confounder	False	True
6551	LEF1	DecreaseAmount	8727	PCM1	24660373202552919	1	"{""biopax"": 1}"	confounder	False	True
6551	LEF1	DecreaseAmount	8647	PCBP1	-6730417589798174	2	"{""biopax"": 2}"	confounder	False	True
6551	LEF1	DecreaseAmount	4010	FUS	-18421699645015045	1	"{""biopax"": 1}"	confounder	False	True
6551	LEF1	DecreaseAmount	2750	DHX9	26263423978067202	2	"{""biopax"": 2}"	confounder	False	True
6551	LEF1	DecreaseAmount	16850	CTR9	25691229741991822	1	"{""biopax"": 1}"	confounder	False	True
6120	IRF5	IncreaseAmount	2741	DDX18	-34879580337741714	1	"{""bel"": 1}"	confounder	False	True
6120	IRF5	IncreaseAmount	8647	PCBP1	-24302675548239937	1	"{""bel"": 1}"	confounder	False	True
5246	HSPB1	DecreaseAmount	7010	MEN1	-12908760846055288	1	"{""reach"": 1}"	confounder	False	True
5246	HSPB1	DecreaseAmount	8647	PCBP1	20140250803004610	1	"{""medscan"": 1}"	confounder	False	True
4071	GABPA	DecreaseAmount	16850	CTR9	-23896708364626519	1	"{""biopax"": 1}"	confounder	False	True
4071	GABPA	DecreaseAmount	8647	PCBP1	26489972256111473	1	"{""biopax"": 1}"	confounder	False	True
3321	ELK1	DecreaseAmount	16850	CTR9	22072036530331776	1	"{""biopax"": 1}"	confounder	False	True
3321	ELK1	DecreaseAmount	8647	PCBP1	-14090275794984125	1	"{""biopax"": 1}"	confounder	False	True
3321	ELK1	DecreaseAmount	11208	SP3	34267499391860953	1	"{""biopax"": 1}"	confounder	False	True
28441	GABPB2	DecreaseAmount	16850	CTR9	-21380094333698404	1	"{""biopax"": 1}"	confounder	False	True
28441	GABPB2	DecreaseAmount	8647	PCBP1	11059930510553139	1	"{""biopax"": 1}"	confounder	False	True
